	baseMean	log2FoldChange	lfcSE	pvalue	padj
ARRDC4	1343.3205600089198	-1.411337263642579	0.44842922471203517	0.00025656127282047816	0.0028783401175075806
TUT1	409.75330018963035	1.0645329549523541	0.3212387344822947	0.0002578610129834207	0.0028909684399572705
VAC14-AS1	9.832492377646473	2.872697377122803	1.0079706461153366	0.00025874717201782645	0.00289699126377882
NSMF	3233.8201474786047	1.5624083303190697	0.5021387000554582	0.0002587208643121915	0.00289699126377882
PAM16	325.10756188160326	1.1480626276091628	0.3515510660650544	0.000259241039968934	0.0029005648434259975
HMGA1	10781.799637961994	1.1412791898161319	0.3446609175704791	0.0002604622496650744	0.0029103063212913157
PIGL	398.06248333025997	1.1909375729781986	0.36740473586767175	0.0002614617376810183	0.002919044565334214
FAM57A	1068.9204601681167	1.3852390157229404	0.4385157525981755	0.00026159589937468745	0.002919044565334214
CHTF18	1074.4869674284048	1.9708717192115646	0.6646899960990085	0.0002634158373043564	0.002935407088994318
AC093724.2	32.96505146302075	1.8159791406564418	0.6092370610950196	0.00026325363210134676	0.002935407088994318
DCXR	2793.2799613100574	1.254327093275812	0.3895195489417845	0.00026693631825058805	0.0029706505551157936
DISP2	369.4477406560461	-1.884685478298497	0.637048514494868	0.000267132337761996	0.002970840814601595
IGHV3-74	1639.3240795472793	-2.4181872668721467	0.8564934111610626	0.0002687410785686334	0.0029867315050559496
PRICKLE3	622.2578288567721	1.4792588538458002	0.47553985204422566	0.00026913427773143684	0.002989100700637309
RP11-172H24.4	87.78329805028713	1.5408593329737845	0.4991648467978012	0.00027001372884244396	0.002996863605414398
SQRDL	5636.105236788259	-1.278892366133623	0.40312104964918666	0.00027099663097231256	0.003005763567578008
ERF	2253.263590215646	1.3176870597935642	0.41182419809713383	0.0002719139460601219	0.003013924673152379
VMA21	1289.1272383791822	1.1613574977852121	0.3566292825930377	0.0002721748281466156	0.003014803766875521
ASAP3	852.9138058996979	-1.4956653104271587	0.48460393725125006	0.00027255718652748843	0.0030170263500682785
C9orf116	52.41480640243618	1.4674191666548042	0.4714610092663251	0.0002733470387791387	0.0030237536521577745
RGS9	103.23730021383321	-1.643350024765882	0.5388801772207769	0.0002739041509118025	0.0030278991489610975
VEGFA	3981.9324986157394	1.576800024461253	0.5127467123217458	0.00027417581652483455	0.003028885733585065
TMEM35	533.4442289730606	-2.88439283490971	1.059478826111064	0.0002763077955400958	0.0030504086683163234
RP11-632C17__A.1	364.73114935975957	1.948450072737048	0.6606968239959394	0.000277161712164595	0.003057802703508927
FBXL6	1626.9423337896976	1.603288103978714	0.5227849498584357	0.000279161612515885	0.003075779306047614
ZFP82	67.24777787942531	-1.700463157515038	0.5615121282726335	0.0002802351750329677	0.003085560242869626
TMEM100	189.35779479788303	-2.343297678023397	0.8304508118089879	0.0002809919443076669	0.003087749995555593
CHRM1	52.12375629142525	-1.5454026277786717	0.5082223292895895	0.00028071105737339857	0.003087749995555593
GIMAP1	222.26689808998628	-1.4977398576367615	0.4842294967427783	0.000282066303216579	0.0030975058853228024
CEACAM1	23384.09226448241	-1.9297202786870804	0.6570534770017257	0.00028252810466574725	0.003100526536596211
SLC36A1	1930.5786393486587	-1.8510422868455385	0.6272136306950686	0.0002827521956645404	0.0031009362330343647
C1QTNF1	1362.3021872858444	1.2844865265453933	0.40141078483991977	0.00028339694259820386	0.0031039068831798
RP11-153M3.1	16.850940092262643	1.8091048031967838	0.6157257928662181	0.0002863579226818496	0.0031342695769343643
PGR	115.28768819428863	-2.1870634200408343	0.7625842015846771	0.00028750911324506787	0.00314272634385853
RIOK3	3754.849169776069	-1.4424098426154353	0.4676687089514602	0.00028747325189464165	0.00314272634385853
ATP5A1	20459.81800053962	-1.0111930085229293	0.30648802410226605	0.00028968703129141635	0.0031644496497122876
RP4-740C4.5	55.936667923382416	-1.3060539348788107	0.41200441031639223	0.0002903194732028061	0.0031692731972777066
ADAMTSL3	420.57551631380124	-2.2596321541891804	0.7970411849084305	0.00029351791801913307	0.0031982151591665783
SAMD10	438.7139183923471	1.6963828594427546	0.5628577706944601	0.0002935485366520034	0.0031982151591665783
USP30-AS1	101.36848016969664	-2.321573435123626	0.8193374162298714	0.00029352838361910283	0.0031982151591665783
ADRB1	39.30300437902898	-1.5137920699970713	0.49153369956459264	0.00029444821374853926	0.0032059135351349155
SND1	10881.536551542205	1.1403639135504011	0.3488974396767014	0.00029666198565624904	0.003226602271493937
FAM53A	49.78290588809068	1.7372585478014546	0.5833377428453144	0.00029673703135215865	0.003226602271493937
LRP3	1795.3661935160067	1.9369869024494715	0.6595986077103718	0.000298372721545957	0.003240144322138045
RP11-351J23.1	68.33919840254795	2.290722385298882	0.8055781607863072	0.00029892025248834945	0.003243968543997748
PRDX4	4395.601028103202	1.4271461252710198	0.4572072744769671	0.00030096490621325984	0.0032640243649673193
MIB2	2085.197197072583	1.7176936535811338	0.5716749855692198	0.000301922683028997	0.0032722743009226283
LIPE	481.0402663737386	1.6144173849706795	0.5335032294656404	0.00030662231193440695	0.0033184635688188434
PTPRH	3441.349791052994	-1.2867964757184445	0.4125443189943789	0.00030678400253775743	0.0033184635688188434
PROX1-AS1	34.949151171897704	2.1792179168373442	0.7616399987217661	0.0003076445459968783	0.00332560549591938
CAPN13	672.2757984835919	-1.8772276476456717	0.6439413148652152	0.0003103942717927905	0.0033466146031477227
RPS16	58985.14979026786	1.7414388751606078	0.5868238587105729	0.00031007768848344085	0.0033466146031477227
GNA13	3074.3596677425007	-1.1658920740180916	0.36459449733237204	0.0003103066534370461	0.0033466146031477227
RNF32	118.71215525524318	1.4666568919818268	0.4762677381313431	0.00031150496405987733	0.0033542627359527425
A1CF	1083.3456268828454	-1.4358905634264358	0.46667643961857896	0.0003115076571211231	0.0033542627359527425
PROCR	1233.6749764308279	1.1411415660886204	0.3536696734382517	0.0003131998563530947	0.003370298389427599
ABHD5	539.9584196641082	-1.0416258619715208	0.3204617451243339	0.0003159387614653443	0.0033975694270534824
PKMYT1	951.2188137829637	1.797174079393048	0.6075282668650756	0.0003165836439099132	0.0034023008566214877
SEPT6	1487.8225242078422	-1.270502581279168	0.4061543539431026	0.0003168749756137622	0.003403229039515464
VIP	1048.830159282693	-2.447366908319826	0.8864526295416523	0.0003172954742024215	0.0034055423746974832
ZZEF1	4077.6710726428723	-1.4571439159535988	0.4796092129574225	0.00031783533263048943	0.0034091329864319423
E2F1	903.7658516732475	1.6706949839306258	0.5589457407630365	0.0003189381449941784	0.0034187533631267514
NME2	30.025942181938696	1.620631243579626	0.5406945653345474	0.00031917593746389627	0.0034190950100971185
ACAA2	6983.8558255353855	-1.2738660324962718	0.4107679692451515	0.0003205756446246688	0.0034318749215654417
RPS6KL1	299.7250326638366	1.467046957688838	0.47960851038319524	0.0003225598107417312	0.0034508911711054802
TMTC1	432.709025265176	-1.8160246884063	0.619851207998938	0.000322927864922336	0.003452604165595922
RPL10AP2	40.79562158875879	2.2811712279923317	0.8187126688664318	0.00032332214959813354	0.003454595220030508
FBL	8839.314229615997	1.5674232533203676	0.5176938160661785	0.0003241542696489776	0.0034612588381039383
CMTM8	413.86492649849583	1.3138188643834514	0.418841496018548	0.00032560088253135436	0.0034744711141070747
SPON1	2428.849714167435	-1.9729946464217671	0.6875121578896799	0.0003261146492178306	0.003477718455756493
DUSP23	1642.9328905817972	1.46333133057824	0.477030364158546	0.00032642792549237556	0.003478824951781389
CCL24	807.5193868030639	1.7882671817159759	0.6059894484323761	0.0003271822882885413	0.003484627783670904
KTN1	5987.587678246451	-1.2120722790119167	0.38733263612566937	0.0003279601640678599	0.003490673438578683
ID2-AS1	33.769783105094696	-1.4690149191211208	0.4852457632183409	0.00032860680223482924	0.0034953154031435647
E4F1	1538.1633972839127	1.6955654447423671	0.5684290610021517	0.00032946682962669963	0.0035022197433557754
ZNF749	116.73362191330705	1.2145941281248747	0.38463167212256427	0.0003298070358642032	0.003503046749478395
EDAR	416.22852571920424	2.8777087709942304	1.071060364230332	0.0003299665813168037	0.003503046749478395
ITPR1	800.4898072572593	-1.5358609822766882	0.509606665264376	0.0003313017935923699	0.0035127298728018586
POLD2	4401.071511688769	1.2389070445314156	0.39013974783367966	0.0003339812270197246	0.0035343685745286854
FAM162A	3250.3929273855724	-1.0064097630144055	0.3110093825117984	0.00033438609606678294	0.003536399196874436
GPER1	229.38131180147298	-1.8331304136749056	0.6304794757363077	0.00033466667439251347	0.0035364061283302372
NRIP1	1728.6261889111472	-1.1130864834145162	0.34748910192711435	0.0003348127218582952	0.0035364061283302372
ENTPD3	90.80155719811073	-2.520143669614813	0.9206309191583859	0.00033869116286912846	0.0035750973097768654
MST1	146.20881350340215	1.7261781378127432	0.582953251421253	0.0003391192310641931	0.0035773416217216407
CYP2D7	78.60344110574744	2.7763330362361427	1.033613311823614	0.0003399327158732448	0.0035836462313392735
RPS13P2	82.89563614045966	2.2334977740853152	0.79967569863462	0.00034065605109012237	0.003586717230374377
ZDHHC1	625.4080405308002	1.5825152981117927	0.5262590116950701	0.0003404717947060792	0.003586717230374377
SNHG1	1088.3048952627175	1.4588063697802152	0.47661115498972995	0.0003423920835956782	0.0036027111254896328
DMC1	22.367864799826542	-1.761013286853069	0.6054064727414442	0.00034327306313573764	0.0036096934390790294
PP7080	2462.103863829572	-2.4313376305884207	0.895531587617458	0.0003445356933741501	0.0036206776283445497
RP11-660L16.2	135.97528162992413	1.4756683037369118	0.4866265151860754	0.00034542134749067214	0.0036253957356100638
CPED1	950.5980128117495	-2.225147466602517	0.7994864529941993	0.0003453540727908739	0.0036253957356100638
MMEL1	184.4584520382188	1.385326302023364	0.44979917067329483	0.0003465829343519397	0.0036352893505872436
C6orf1	669.497452462321	1.22130404804619	0.3861856037901884	0.00034683834765690226	0.0036356716695045486
THBS2	3251.9560658732908	2.1429185907625063	0.7599822181639018	0.00034801347343056547	0.003645688146902908
NQO1	6443.836771519622	1.851463169214811	0.6335245212026185	0.0003490541837589846	0.0036542847838172635
RPL17P50	18.938771553906676	1.6537944346093898	0.555819839025429	0.00035017547003541374	0.0036637136134013925
FTH1P16	39.80500791699575	1.3678360479884337	0.44451667812645973	0.0003506651151712027	0.0036665261790318955
STS	932.7943989203945	-1.4426212434826113	0.4766157642067655	0.0003511297647327324	0.003669074017383442
LMCD1	571.9906020006325	1.3024343649635002	0.4176510562712249	0.0003517338077161104	0.0036730743039737716
LAPTM4B	4423.732958391665	1.479718056470062	0.48518413979696257	0.0003520767797961297	0.0036739173125671307
TDRD5	97.03085268948514	2.44075576535472	0.8892147473896207	0.0003522570682731193	0.0036739173125671307
PUSL1	450.6255120290511	1.0874404445266619	0.3388877625367906	0.00035378045904553833	0.003687489480221041
PBX1	2068.4757326796957	-1.3722351871768201	0.4482054989713273	0.0003547428500304811	0.0036928841892828264
GPRIN3	815.5597544171707	-1.193841186935547	0.38147380636342043	0.000354712437233749	0.0036928841892828264
FNIP2	1556.3694520045863	-1.1795827308845295	0.3754116757024276	0.00035665665965432504	0.003710480687280961
TIGD1	119.92576663211007	1.2991661828964	0.41794338145747173	0.00035962945577280744	0.0037390654249540986
SYNGR3	475.63607330972116	2.4813886403944765	0.9088298890343953	0.00036057351457740374	0.0037465348160470664
SPRED3	32.6619155480864	1.3285480424478613	0.43195820320974126	0.0003652133907169278	0.003790001962164918
ELOVL6	1641.1069478068043	-1.2538073827156755	0.40355334503941553	0.00036593057031740283	0.0037950725731106536
CLMN	2709.409859313139	-1.5489040048986396	0.5210619976380827	0.0003672936876708709	0.003806831704174245
RP11-93H24.3	31.44507404840919	1.7421423308441641	0.5918723291214667	0.00036793787524393645	0.003808753416801946
IL1RL2	162.06274965050932	2.507565375260666	0.9249748572170624	0.0003678549717766294	0.003808753416801946
TPT1P4	57.026510646558975	2.2533580022846245	0.81754306651587	0.0003702974106863593	0.0038259168542602836
LINC01558	108.68382022474886	2.0031731457556474	0.705587955607908	0.0003700322364539744	0.0038259168542602836
CHI3L2	89.13666765640988	-2.358194845614397	0.8674157645921359	0.0003710033048947675	0.0038285511960675696
RP11-304L19.1	431.23316737288206	1.7074895811370991	0.5833705174845015	0.0003724395768926612	0.003840985549519097
POLR2I	1650.3807885868175	1.8194843121418336	0.6306836994555098	0.00037956516910627944	0.003909615426700163
RPL7AP6	168.629222457102	1.9011269221652762	0.6658756355695281	0.00038024255265099163	0.003914164503544368
IGHV3-21	975.0268721192353	-2.0653305485218043	0.7400758974931617	0.0003811587397086401	0.0039211646308068525
CDC25B	2961.187509068985	1.4680824947256084	0.4862960348106287	0.0003824360219964617	0.003931868550606347
GPAT2	73.13964164877515	-1.5912918078688403	0.5431921133559694	0.00038310117735613494	0.003936269770310188
PUS1	1379.6652506334137	1.788697250126619	0.616452972568353	0.0003834146962083836	0.003937054802624614
TFAP2A	59.360807871958706	2.1794716026600724	0.7900646821664304	0.0003895682650030293	0.003997769760265945
DSG3	27.160111762416253	2.209903763750008	0.8023654761732869	0.0003914171352682334	0.004014261960465563
RPIA	1839.6649200883294	1.1415630004458543	0.35937257389149874	0.00039193653039627037	0.004014629334176233
PPP1CB	8021.013492166581	-1.0345181024914922	0.327920399428662	0.0003918978799292807	0.004014629334176233
CAMK4	140.40527842228337	-1.6000819739690977	0.5412483259109407	0.0003933254972025757	0.004026372722288265
EXOSC7	1250.1745737822216	1.2583683408967847	0.40652419953531455	0.00039393343913770245	0.004030111413088362
NMRAL1	1921.9236957541534	1.364170777062241	0.4477428695680422	0.0003944131751552365	0.004032534704604401
MGAT4A	2757.573316717132	-1.3841618674891982	0.45770212329194465	0.00039486930775874986	0.0040347138375546356
PDF	142.80984138264904	1.6917806337590109	0.5819827278373395	0.00039520894216630843	0.004035700661580188
IDH3G	6786.893744872188	1.8545893517668117	0.6477449313817527	0.0003961501396220189	0.004040542956879697
GADD45GIP1	1970.0336383945987	1.0132063843973134	0.31529421483866343	0.00039616983460612784	0.004040542956879697
RP11-582J16.4	25.133893504176008	-1.2776906030392012	0.4156229947906961	0.0003967680775555209	0.004042901686902542
DMD	1073.9115816492495	-1.9387105991827205	0.6928511638330672	0.00039688808417556867	0.004042901686902542
TMEM158	278.1360322339984	1.798762500956316	0.6267847946061207	0.0004000889438774378	0.004072775754174428
CFAP45	16.30936506113539	1.9452136148955879	0.6912014483305366	0.0004003113726097727	0.004072775754174428
DNAH2	54.93748070128868	1.5674962435508726	0.5320673550530822	0.0004015123560722664	0.004082493055862775
ANKRD44	357.24821094531706	-1.1143354416942683	0.35387614861951044	0.00040178022351763037	0.004082716543015137
FTLP2	40.78119129314697	2.036623596151493	0.7314552459696152	0.0004025787900428016	0.004085830213857383
SLC9A9	299.02030670262747	-1.5836738866521518	0.5388515332745615	0.00040328745544360357	0.0040905222420193
SRM	2539.160569107416	1.5746544608985455	0.5335403960406951	0.0004038495904145221	0.004093723198560882
ZNF24	1701.5522497070942	-1.1780098126555694	0.3812144408774054	0.0004050593679389358	0.00410097911296225
EPHB3	8542.581099754096	2.6452701204220554	0.9937113062388507	0.0004066540359399487	0.004114615242380809
AC022210.2	31.9464245994653	2.4235668939961013	0.902213429198034	0.0004071004713822312	0.004116623767862708
ZNF271P	551.1832739588572	-1.190803703200356	0.3829220451912744	0.00040820595032151725	0.004125290078599192
DBT	722.8544309199168	-1.2722959695983194	0.4156225272446129	0.0004088049089716142	0.004128742908564524
FKBP4	7703.815733829911	1.104544329689851	0.346376045559429	0.0004091842001364556	0.004128742908564524
RP11-1072A3.3	62.47522488757189	1.9250706276042748	0.6844097939759762	0.00041610416263613404	0.004182199465139449
GRID2IP	55.565382109508185	1.566017352943625	0.5332502487213603	0.00041594729077446056	0.004182199465139449
VWA5A	2057.58125646125	-1.1276372544496538	0.3613156484188057	0.00041603744333452243	0.004182199465139449
SLC11A2	2666.648915984616	1.2630973950287085	0.4097209043051279	0.0004169193082717958	0.0041853253896885715
RRP1	1148.327425155219	1.1351813713552008	0.3596970301717037	0.00041681355624438577	0.0041853253896885715
C15orf48	10886.628825103227	-2.2279462839552533	0.8317050023184042	0.00041984336898640934	0.004212132506737366
EFNA1	4912.698229977261	1.2630722486978159	0.4095714069366564	0.00042125349089672227	0.004223727634570759
AL162151.3	69.69661345906452	2.1321262499106868	0.7786250964720073	0.0004225010517800071	0.00423070924213843
HEPACAM2	1553.479176628526	-2.520871079188611	0.9572582450397916	0.0004227142033671197	0.00423070924213843
PHF7	164.72608864546785	-1.1931784521569944	0.38679940340347113	0.0004252131182006348	0.004253155791929723
CES1	793.2414574168845	-2.393849969350061	0.899823321953693	0.0004262911531871429	0.004261371648115184
MYLK	25116.230762388786	-2.3607287160756667	0.9108752382398908	0.00042747772037466313	0.004268424832402269
C1orf210	1487.3342467825096	-1.0832082515519272	0.3484030068431316	0.0004275108706507452	0.004268424832402269
XX-FW83563B9.5	56.434178053314014	1.4324664331510633	0.4798434225103592	0.0004288174158709137	0.004278896858846546
TP53I13	1345.231249082279	1.169830473866927	0.37629334167309203	0.0004298479528891731	0.004286059058449909
TRAPPC6A	1304.3692353868485	1.095600433728665	0.34833783283430014	0.0004300514569608256	0.004286059058449909
EFNA3	456.84327402388953	1.6375703960030823	0.5632618604025219	0.0004304240706010137	0.00428719932109132
SLC10A3	1989.1549414980395	1.2215800284508835	0.3945282202371791	0.00043481720162578074	0.0043283602013156255
ARRDC1	3524.021942342698	1.4723115999829812	0.4933786500824711	0.00043510027434653757	0.004328582957010132
KIF13A	1661.7149422787415	-1.1168093702425466	0.3597039674911906	0.00043957400165702134	0.004370471091924061
KRT8P12	143.0231515398072	1.035541779211614	0.32737332917570955	0.0004408213688214961	0.004380250154345974
C5orf42	193.90958422467534	-1.098096317217359	0.3496233310768038	0.0004414152422141193	0.004383527919690931
ZNF185	1092.3825115070017	1.6321942971295218	0.5628357722417029	0.00044185845187877284	0.004384270874633621
ZNRF2P1	16.38106099680187	1.717758255060415	0.5971902250394608	0.000442018154910665	0.004384270874633621
TMEM156	52.9154399866928	-2.3316207664361013	0.8538957397004342	0.0004452369799257061	0.004411889815580938
GNG12	5793.468258024465	-1.2997641133775044	0.43134284562025926	0.0004453340960559897	0.004411889815580938
C2orf72	1159.6744821783354	-1.385289847737734	0.46455620046108825	0.0004461915743154609	0.0044165642022445635
TIMM17B	2552.1489504640863	1.355946614115493	0.4473895862897473	0.0004463379144402781	0.0044165642022445635
SEZ6L2	2181.620544648256	1.7772937140614624	0.622568150321433	0.0004475937023607936	0.004426352491958676
TCF7	1296.0969767690897	1.6357291925122825	0.5654496883582654	0.00045004220673641184	0.00444791714324487
CH507-9B2.9	40.284263596957615	-1.3506240919144292	0.4503832664382942	0.0004516027251716494	0.004460685097412294
RNFT2	90.76667323917832	1.712905540680384	0.5993679923048215	0.00045413682753338595	0.004480384958029911
STX12	2017.9002041568351	-1.1431195388521371	0.3730910628172883	0.00045548020517249615	0.004490969908957319
SLC30A4	436.3990735182248	-1.051125622022214	0.3340779648468601	0.00045748878678971366	0.004508097220092822
KCTD12	3353.5942492214485	-1.7651746480592467	0.6256641498996368	0.00045778966863444317	0.00450838651127301
LINC00961	26.560914283910105	-1.5262400274807233	0.5325061696075577	0.0004586444635411099	0.004514127251118311
C5orf30	1507.1386493466023	-1.2617468644687835	0.4162300601750651	0.00046194676366739367	0.004543936056832586
CAPG	5292.076027810877	1.2353468684396516	0.40143888033445124	0.00046305130312196305	0.004552104107185952
SCML1	647.6487796152211	1.1274934137141834	0.3626873724003175	0.0004641573372727356	0.004552770225286795
CDC42EP2	701.6659624099758	1.122143086803601	0.36136700860999543	0.00046380184126597194	0.004552770225286795
GPR56	9031.924430807774	1.8336294623666365	0.6483509929409649	0.00046421585108471114	0.004552770225286795
BEAN1	51.911869176722725	2.7541346206652983	1.0770626370900578	0.0004646333903154869	0.004554175214166674
ZNF826P	28.544342686348838	-1.669243542018332	0.5716793758319648	0.00046605552794145975	0.0045654194607315625
SI	1560.1365436718847	-2.819146616275869	1.119945079261043	0.0004667064428162287	0.004569100104080579
ARNTL2	528.9134776865596	1.5043280049990813	0.5133521472632241	0.0004670296856525452	0.004569570359796617
CKS2	1758.141278352483	1.5482074316588639	0.529957060219308	0.0004679133046297117	0.004575519735024578
SSSCA1	851.6005734925433	1.134351410506148	0.36601590911852744	0.0004696883231369846	0.004583749516734891
IGLV1-44	1926.9804480816397	-2.361423204471881	0.8976394712803509	0.000469715344734525	0.004583749516734891
P4HTM	2151.7979813705474	1.4582421843485482	0.49199736170613395	0.00046985917113242495	0.004583749516734891
PGAP1	322.9111057565062	-1.116721750335792	0.35959183148417334	0.0004711551841005415	0.004593693879509918
COL1A2	30993.847157369535	1.5365791256312884	0.5235086400849245	0.0004727124433768627	0.004603470621600838
EIF2S2P4	19.83053552016419	1.817940672001161	0.6534969734706495	0.0004746955074356905	0.0046176552803375015
RPS14	53030.562719258254	1.378874025913629	0.4587671062470017	0.00047472522064178	0.0046176552803375015
ADCY5	620.3872883425906	-1.890569790610049	0.6835912444898419	0.00047573785528864975	0.0046220897303760914
RP3-337H4.6	40.055141906270016	2.057278862559771	0.757918466278637	0.00047555357960205594	0.0046220897303760914
JAK2	668.248994045602	-1.5865086293432917	0.5508210072023888	0.00047777412610381607	0.004637527447724939
ALKBH2	499.0291022848096	1.3391134423792108	0.44726162652026813	0.0004814183223767826	0.004659545389986888
GPR128	464.3710546371175	-2.1089883620921444	0.7810743491585346	0.0004812105486555865	0.004659545389986888
ZNF471	94.98908309049796	-1.6487034530689713	0.5750336432566262	0.0004815574493626535	0.004659545389986888
CASP1	2342.3395845848604	-2.171898413031279	0.8120540779830953	0.00048094485960138565	0.004659545389986888
NSUN5	1187.7664878722992	1.1259321952633516	0.36392545814001864	0.0004835153041848398	0.004673043137767801
HOMER3	390.6219369350632	1.3597675621176177	0.455150894791023	0.00048614938732073165	0.00469303745760083
IGKV4-1	6423.775088204945	-2.057529809394246	0.7641644328607105	0.0004892279452215005	0.0047172710815666635
PPOX	407.08029127223114	1.0548497250619444	0.33753388790378686	0.0004889759858800068	0.0047172710815666635
CKMT2	324.8238271423705	2.9707368189786507	1.187597265639968	0.0004925598263346095	0.004746641530156619
SERPINA5	60.63394623174498	-2.100486375596575	0.7722877657672864	0.0004945002338143307	0.004762576497826651
CTB-113I20.2	24.69960779434314	1.413685925225979	0.47835217985589645	0.0004955816098956962	0.0047702243772221094
PLOD1	4243.458657863083	1.1385053894747046	0.36674059783671875	0.0004969950571382764	0.0047810578961320635
HNRNPA1P26	58.94456489197697	2.4296422700009286	0.9290479506272958	0.0004974017403835985	0.004782199477318627
LENG8-AS1	73.14889159958048	1.313164406415678	0.4376934368018082	0.0004985721409789663	0.004787782553212841
NINJ2	255.33491772205963	1.6455745219978712	0.5778194316138954	0.0004989897408996694	0.004787782553212841
PLAC9	221.85455056266747	-1.7253062917976572	0.6148505870774552	0.0004993250933803295	0.004787782553212841
ADAMTSL2	265.7364095300451	1.7391898637807326	0.6184419828260456	0.0004994241979140351	0.004787782553212841
TNFRSF11A	1529.609882556178	-1.7733702286580215	0.6365153607866493	0.0005034830209674374	0.004818347020255522
ANKS6	1175.5489585318219	1.2055915571541616	0.3938091020936518	0.0005033339593860869	0.004818347020255522
NOS2	3383.0603034936776	-2.4443403056153725	0.9475032159309064	0.000504327709229326	0.0048236505092417795
LYNX1	262.41882924762444	-1.874739061147637	0.6807264840133607	0.0005047580609718888	0.004824987244891906
KIF13B	3879.7496089205647	-1.437418201592743	0.4947256743553092	0.0005051998401533374	0.004826431614445348
RALGAPA1P	37.436881423814896	-1.6742942271697723	0.5763257353531536	0.0005066052964315669	0.004837075527285645
NSMCE1	2523.238965705302	1.376475462579742	0.4621402538927074	0.0005075891664935701	0.00484090207952857
TMEM147-AS1	298.2426574145074	1.762333474473641	0.6295458869011156	0.000507434890619406	0.00484090207952857
AQP9	165.162861623107	2.627338619519936	1.0277225269717125	0.0005100225492624208	0.004860567286607314
SEMA3F	1268.616689678079	1.2977453850296996	0.43263940553337066	0.0005105720545445485	0.00486097384957436
WSCD1	621.0918006091454	-1.89397758951678	0.6929263606452185	0.0005127788763444312	0.004873600722852282
KRCC1	1807.1887625127006	-1.4176417257834604	0.48619069245139884	0.0005152582222088221	0.004894363570683799
GPR157	657.8266398698094	1.4917031693601652	0.5124210234682175	0.0005174479450823762	0.004912353161891238
SYT13	1048.7907942152976	-1.5111567882086676	0.5250644556526639	0.0005177622317062775	0.00491252805442916
FAM150A	31.24252977125437	2.804277665134186	1.0994341917664	0.0005210999730307353	0.00494137290245707
PDZD4	207.59461959505404	-2.0146656948826016	0.7500417102630251	0.0005223524636847097	0.00494947892922028
LFNG	4105.364786666297	1.625323615861959	0.570695624360605	0.000526975841844552	0.004985701924778884
POLR3K	958.6126186457662	1.361087989204283	0.45929172993414324	0.0005275212687448587	0.004988020014942844
EPAS1	6171.932513865362	-1.0695593675519735	0.3509723133352399	0.000529382248881952	0.004999921991146718
CCR2	232.53787955294888	-1.8300743340227001	0.6628170252615093	0.0005309027894727557	0.0050114325846535735
SLMAP	3964.4389918419365	-1.721933838626532	0.6202498386726323	0.0005323071973881702	0.005021834491723397
CCNB1IP1	1467.9971040287428	1.317923180101666	0.4415997302595237	0.0005330468837865157	0.005025957103004717
EGFR	2194.3631913521854	-1.2169003978765547	0.40523710061736185	0.0005337388132752727	0.005029625003191049
ADRM1	5195.186351855916	1.13899439046819	0.3724219756344245	0.0005371989480513885	0.005059359803428959
HAR1A	74.50112233094055	1.9165455540682852	0.705965169024436	0.0005387549678752806	0.005071138030953038
NEURL1	613.6741719942313	-1.5843860008716528	0.5598417764778922	0.0005414422087783017	0.005093544722127434
GLYATL1	64.86577075250247	2.870335169573545	1.1597461677931353	0.0005431335696183353	0.005103672773029337
ARHGAP39	775.6825043138355	1.5941818100898557	0.5611371028546721	0.0005440832496083571	0.005103931229659413
CDC34	2891.784619829933	1.2646661527952257	0.419913131251654	0.000544021530540389	0.005103931229659413
SPATS2L	4208.099298772488	-1.0815603427689253	0.35280863871284773	0.0005435145232902839	0.005103931229659413
IPCEF1	70.35549261607858	-1.5733796599323882	0.54821269998059	0.0005461698580347603	0.005120612265843681
TPRA1	1481.9346168679804	1.109219579225678	0.36209477741226465	0.0005476303960008087	0.0051314080672671715
RP11-284N8.3	83.43564499108841	-2.311143512961833	0.8772412750617506	0.000549247318202169	0.005140756748268779
SLC16A1-AS1	72.01085429046935	1.2837898419214242	0.4337133389600264	0.0005550756146723236	0.0051923805667714144
MAN1A1	2954.1459885452127	-1.4451266984671969	0.502850321351181	0.00055573475893022	0.005195619334052575
GVINP1	157.76871242966294	-2.005106622858589	0.7454865336723518	0.0005593662700782687	0.005226627770613154
TYRO3	272.06119066406546	1.2718467490106968	0.42766407443531346	0.0005608107492780769	0.005237034655773645
EMC6	161.43631126848868	1.2008413623411947	0.3983968995083274	0.0005612692331156534	0.005237034655773645
FAM58A	1354.6061272143766	1.3407406975329306	0.4560952059378614	0.0005634813609315238	0.005247360918063389
RABEPK	1247.3875461865766	1.1961224856424653	0.39760647947936156	0.0005659368119127823	0.005264322030812234
RP11-1348G14.8	18.062982331759944	1.7709302974924337	0.6381264457212872	0.0005657781291705732	0.005264322030812234
LCN12	198.77494895683026	2.3569604080299915	0.9131896277204054	0.0005682525865793038	0.005282903666048578
CDKN2C	456.72697454392846	-1.0917767939505516	0.35763476397751504	0.0005699516297443243	0.005295734113192367
SMPD1	2004.390062898856	-1.1848546381024638	0.3947444043021946	0.0005707380649625421	0.005297819291921439
PHKA1	531.4279717797932	1.3153436900683535	0.44496367049354446	0.0005708141841271654	0.005297819291921439
SLCO2A1	2107.6592552759666	-1.6928353006836676	0.6117291757511096	0.0005744727754583844	0.005325821308604699
NME1	2029.2444078389933	1.2860271220155226	0.4322884939870412	0.0005741936828287101	0.005325821308604699
