	baseMean	log2FoldChange	lfcSE	pvalue	padj
HNRNPA1P48	228.9779525023908	2.102627768623315	0.7168439756146999	0.00026731591575201806	0.0020875465150738378
RP11-502I4.3	46.77719669844454	-1.7036553865214474	0.5479945597932749	0.0002673822776169989	0.0020875465150738378
TMEM97	1305.4215086422903	1.1688876199692908	0.35630212014057033	0.0002673784375804502	0.0020875465150738378
ITGA7	1261.28238364537	-1.7917441184816065	0.5931005683834353	0.00026777923673221564	0.0020887968913234196
RCBTB1	684.1460479774405	1.225303808415192	0.37667889771537266	0.00026779447324659227	0.0020887968913234196
CTB-79E8.3	62.46678222993837	2.4973374305912492	0.8852014999614557	0.0002694619613504015	0.002100814679860256
RP11-169K16.8	150.50897371745933	2.000673188209714	0.6772225035378142	0.0002696049548843389	0.0021009412915881137
DSCC1	214.4370327455494	1.6523516908015985	0.5347599784857564	0.0002705362302773612	0.0021072077146838636
GSTP1	19072.548368880416	1.5951825390391516	0.5110133112796621	0.00027129210395488134	0.0021121026881409854
AP000892.6	368.52922020104324	-2.2200594273005905	0.7639778893324659	0.00027205033617358867	0.002117011418815602
ZNF429	126.98342875518846	-1.359603275291424	0.42379824504761987	0.00027534150804645665	0.0021406123338977576
C4BPB	175.62715199817376	1.9018768540275424	0.6373191561745456	0.0002758019186587836	0.002143186498719802
NTN4	804.0682201827952	-1.0568413056736823	0.3209615541047792	0.0002766713433983162	0.002148935106291983
SVIL	7071.874337180758	-1.9265327908207233	0.652379740897478	0.00027748587269164015	0.0021536380826500177
SCML1	521.9845565278376	1.0877001270131135	0.32956679392095034	0.0002775367085695588	0.0021536380826500177
SHROOM4	463.50025374013427	1.5150768785998114	0.4849074961896964	0.00027844664042782564	0.002156660310790285
EXOSC8	734.6532175377579	1.1349759803547894	0.34533757692887096	0.00027837771615048706	0.002156660310790285
ARFGAP1	4066.3579251558463	1.5405619982703223	0.4922481800289856	0.00027837296701510556	0.002156660310790285
PTEN	2460.3471270851014	-1.1168399096535788	0.3439743672715236	0.0002793806722455756	0.0021628839992855744
RPS3AP47	81.47277075315645	2.4479835488816404	0.8688132903282358	0.0002808861347590859	0.0021735236618262597
ITIH5	1870.3859177025056	-1.4700601085844451	0.4745612558767568	0.00028115554929105275	0.0021745932008862337
BARX2	549.4205558897684	-2.404477842313276	0.8532483678427676	0.0002822129993280967	0.002180736812989838
LPP-AS2	68.20560809624122	-1.0263062502292395	0.3059245006310466	0.00028235751051860055	0.002180836783245948
CHAF1A	1199.4893801364137	1.407864871643193	0.44432108369937234	0.00028340736923407735	0.002187926010738161
SLC16A7	122.10035538364004	-1.5152612865667139	0.4863917302786374	0.00028362932978577224	0.0021886201774670272
ZNF880	112.98618109941306	-1.4977254026689473	0.4817433579711232	0.0002855745658987066	0.0022005571500562818
EPB41L4B	5665.470354502283	-1.396565135822981	0.44403382881440445	0.00028665750385036237	0.0022078755233827865
RPS6KA5	529.5388229649664	-1.7427176432352038	0.5754380284148879	0.00028776293443912764	0.0022153602593258433
RP11-30P6.6	295.5588388261827	-1.3139831183765582	0.4114193954480336	0.00028806202146496106	0.002216633243167005
TUB	150.28503365766414	-1.7869974929326302	0.589408931532143	0.0002886616295269091	0.0022202164776837677
RP11-565F19.2	18.880180786533103	-1.5004245073496536	0.4779316243203575	0.0002909307965796867	0.0022366317037608103
ADRM1	6096.116269169383	1.5008742146686391	0.4835543424523115	0.00029128246619070276	0.0022382971150259148
MT-TP	1709.1465764618138	-1.8069470856785563	0.6039931173585757	0.00029194086635475543	0.0022423168951946574
AKAP12	2396.093696490806	-2.3233114883778	0.8175277932308409	0.00029208478203627354	0.0022423831691761155
SAAL1	491.268388370075	1.0455914441147296	0.3168149772901495	0.0002933413001660266	0.0022489047410970816
U91328.19	147.25948064633855	-1.6432786452539991	0.5479074636299439	0.0002935272903741524	0.0022492902625758557
GABARAP	1236.233734096938	-2.0759714579166415	0.7136481313342885	0.000294128368189973	0.0022528547609744925
CNNM4	4873.576470905888	-1.245048478508081	0.38848240229860115	0.0002947267404596279	0.00225639525317244
NOC2L	3615.3548113964785	1.0567633041685482	0.3202558568933535	0.0002961052880267099	0.0022648570138637364
C16orf54	152.89417193877478	-1.6085052916925882	0.5346009644916822	0.0002964023958929667	0.0022660838154639866
RP11-727F15.9	16.7227990755412	1.950510428022828	0.684951801988656	0.0002975758126210952	0.002272958107923803
ZBTB7C	1578.2344535473346	-1.7017884188386405	0.5638660738486894	0.0002978533252930999	0.002274029878734745
VARS	4723.345353151129	1.3980575504120283	0.443218064859062	0.0002993794247395983	0.0022846288973567414
FAM71E1	87.66389135332243	1.384316985425441	0.4407744075774315	0.0003004517714682486	0.0022907029034435235
CLEC14A	449.06939407719665	-1.1135154902160995	0.3405659303314008	0.0003008860399970264	0.002292959132391132
POLR2I	1636.8684839854598	2.0071423424269264	0.6850917025647785	0.0003028941985669534	0.0023068216291176414
CES1	676.3728315476483	-1.8642034761034916	0.6295112150976865	0.0003029834501712884	0.0023068216291176414
EME2	365.95236633783736	1.231910338398638	0.3843929586449068	0.00030449598588200424	0.0023172731707962442
POLB	455.42468047174236	1.2298013819127007	0.38321238363733456	0.0003057976590772979	0.0023261111515402535
FAM212B	199.56525696495106	-1.2851678125688573	0.40185031999982107	0.0003066819508144191	0.002331767584747246
ALPK2	19.806820674152377	1.8776180713080366	0.6264895278742064	0.00030722367894300183	0.002334192150150453
PPP1R3B	881.3357931563946	-1.2391793791038717	0.38685728369185807	0.0003072824899926569	0.002334192150150453
PTPLAD2	312.156878876174	-1.536505473764795	0.49827119422857796	0.000307681475274002	0.0023361522916475414
HYAL2	2408.318072579542	1.3634486108449746	0.4325217770395645	0.00030785637449842545	0.0023364099850326932
PGP	1154.493982724941	1.5751097136318	0.5126354080265217	0.00030858076542263654	0.0023408357834691996
PDGFRA	1620.7443576047415	-1.2890147626645874	0.4060402383484662	0.00030936361794356307	0.002345700808515351
CLDN5	829.6397639409155	-1.5761644691280017	0.5185851296218326	0.0003106084727647713	0.0023540628422844467
TNFRSF9	71.74033676242362	1.789540901299551	0.5992618529559184	0.0003108218927687675	0.0023546036895074596
NCOA7	2395.557309539641	1.0064030400180521	0.30343960243917667	0.00031170698157971847	0.002360229885648165
ELOVL4	32.202798972482135	-1.7843851328427667	0.5827030976267699	0.0003119573515982277	0.002360781187922789
ACVR1C	264.85370644131945	-1.972192080420239	0.670891978930317	0.0003120646505423126	0.002360781187922789
LDHD	1675.0167651158138	-1.7609673244363673	0.5911380026884197	0.000312765477381566	0.0023650035527369782
LPAR1	787.7097735998525	-1.4319626545529724	0.4614492525504227	0.0003156034481617664	0.0023821161900187972
SHFM1	2599.0891609428827	1.0003883285979562	0.30276724085911216	0.00031595490292481274	0.002383683439225658
BCAS1	3789.845662792158	-1.7679082739719234	0.5954680319895567	0.0003170433949409834	0.002390807220721929
PILRB	138.7926575410098	1.7167357610156913	0.5712711571679185	0.0003173475666481621	0.0023920126954039504
PLEKHG5	988.4186872236711	1.4679307360026852	0.4720873119267057	0.00031805808579866176	0.0023941020763455123
CCR2	143.09317446954225	-1.4244852577986478	0.4609148954370326	0.0003180507471224663	0.0023941020763455123
ANKRD33B	127.51372594142643	-1.5073451488787108	0.4928017403405076	0.00031897769578368633	0.0023999343202971406
GNAI1	646.0371983892405	-1.5487355352384946	0.5068606703213139	0.00031947450520725487	0.0024025816351226177
TONSL	972.2317014418425	1.2911565092556074	0.4059907630430642	0.0003218970127661048	0.002417509282554684
AKR1B10	3125.831784013749	-2.6825458852351574	0.9853323885597381	0.00032259660432801805	0.002421666085478668
WDR78	243.95752170789828	-2.117203472663883	0.7354010492177957	0.000323979470069168	0.0024309460010848616
KLRB1	203.72113763431804	-2.1138658538052053	0.7495416892948141	0.00032420474641938954	0.0024315355981454215
CTC-451P13.1	159.0527148766769	2.404581045904039	0.8633777827286783	0.00032665243366728565	0.002448785204900615
EIF1AXP1	25.107004002702492	1.895729493918122	0.6513249561587862	0.0003272056402584793	0.002451823457180965
MYO1A	10443.22274506855	-2.0974024605391564	0.7345076019876882	0.0003298541279936286	0.0024705522690891975
HELZ2	3414.590834197761	1.3527726018078454	0.4313892504677515	0.0003306938932548706	0.0024745825090088888
PHEX	36.48244984985962	-2.800980544142824	1.0069884086128758	0.0003308401110083679	0.0024745825090088888
HIST3H2A	247.88314985973778	1.5236202822422134	0.4998266738816225	0.0003312689341936511	0.0024766723429227636
PLXNB1	4480.07834247267	1.112614973501634	0.3413968182361857	0.0003315094821873447	0.0024773533215758517
TNFSF10	4057.596280321336	-1.2807405804354117	0.4074912446458306	0.0003319037144944471	0.002478064895380838
CHST5	491.72609565634673	-2.6379790501841187	0.9658386098499994	0.0003373020827648266	0.00251364690134608
TMPRSS2	12487.684516663223	-1.074185230227159	0.3309240239357062	0.0003373392407227846	0.00251364690134608
CILP2	20.66114124359824	1.831586508395193	0.628993470721359	0.00033757936666041466	0.00251364690134608
C5orf34	63.28992262842774	1.3498496575419305	0.43006923184520834	0.0003374868347696317	0.00251364690134608
TTC22	2478.4811398294896	-1.0623614071088319	0.32635207734169164	0.00033698619977984556	0.00251364690134608
C19orf26	66.4840421758562	2.8535823444795483	1.0646307542991587	0.0003369942904200892	0.00251364690134608
RBMS3	248.56937111155074	-1.507261658971391	0.4960374971456221	0.0003380052805013278	0.002515688156403012
RNF180	71.02858469318669	-2.082625715992631	0.7123486274415174	0.00033921251243705875	0.0025235401228205787
GINS4	207.7615890751969	1.568218691761275	0.5146669669795368	0.00033964316543728815	0.0025256103486420147
CDT1	1556.5324563433744	1.86231955010526	0.6346105917500221	0.0003400417248909878	0.0025274401749184406
SLC20A1	2642.858724470722	-1.308767195800317	0.4226388861216681	0.0003409336656590973	0.0025329338898698065
BEAN1	20.584864698517936	1.322593212081932	0.4212051605916063	0.0003416660509321075	0.002537237811021363
KCTD13	633.9878716341327	1.2068661466867852	0.37775874105286494	0.0003424090620835548	0.0025416167505754234
CCNB1	1632.0053653664536	1.4003303660550677	0.4509358219509845	0.00034299193060397464	0.0025448036032949327
FUS	11518.20245080314	1.3596581710809217	0.43268960233395737	0.00034534691075894673	0.002561129774420377
CABLES2	758.442496153888	1.351240614316554	0.432511415705347	0.00034711858624467644	0.002573117427104433
PLEKHG6	3387.0187040486853	-1.0544996780420646	0.3249352677623705	0.00034941062165546753	0.0025877931429577187
HPDL	521.6766260055689	1.498345398229888	0.49149020839040686	0.0003514172374443662	0.0026014920547746184
FPGS	2289.965235861705	1.3479229390396303	0.43204140567121746	0.0003517922372580234	0.0026031055056034546
ICA1	1502.352668096521	1.0584275242034051	0.3236113455177139	0.00035267181060058783	0.002607286021723793
RNF125	480.4148775428791	-1.8515363692043367	0.6330339133649159	0.000352866362957779	0.002607561286680868
CYS1	223.64572671804135	-1.6257452572442002	0.5457605535487423	0.0003542675456872074	0.002616748917007782
STRIP2	82.93513903689096	1.7354934207826453	0.5863241040551772	0.00035487715502580813	0.0026200841178408776
PTK7	1590.8968569919748	1.5159666097099365	0.49549448217700537	0.0003550673738227895	0.002620321336203355
PRR11	451.80221944965945	1.0617486781922494	0.32692926383954646	0.0003556287483370412	0.0026232961743152903
MRPS34	5270.8713418502975	1.765681798211137	0.5950094948605618	0.0003569060852749471	0.0026315473146940604
BMX	139.63412980706383	-1.9611422995097187	0.675641033528191	0.00035714263540941146	0.002632120578884391
LYRM4	704.6031562394816	1.0543899439120172	0.32541004747142666	0.00035801646271369365	0.0026362905830840124
SCD5	233.35892402835805	-1.4102546735411792	0.4581502195874156	0.00035802655218836275	0.0026362905830840124
DHRS11	4751.906908966518	-1.7960085763669658	0.6208552139429497	0.0003603187143978226	0.002651121006768597
ASIC1	462.74878134766476	1.5222495279289592	0.5019929038125832	0.0003612804033864568	0.0026567092662513406
KAT6B	961.829534666027	-1.011182580515283	0.3110765612610364	0.00036198399927791304	0.0026600915051073195
CCNL2	2112.687342736949	1.0830444064232287	0.3352453145966976	0.0003620613234100822	0.0026600915051073195
LAGE3	880.6171443184244	1.7767176813165755	0.6048288987840613	0.0003628923033889422	0.0026638352208466416
ZDHHC2	556.9706786919729	-1.2901263314032239	0.4151893895790391	0.0003634063038228485	0.0026664273952473278
TXLNB	30.84057766767094	-1.414940234821459	0.45059033611378735	0.00036392865045491504	0.0026680719310124175
LRRC16A	1678.3379029168411	-1.07522993346297	0.3354376221730506	0.00036395237623041186	0.0026680719310124175
SLAMF7	923.3507879652796	-1.637159338965433	0.5512238565661355	0.00036705276672754477	0.002688422275081332
OXGR1	211.8213252527114	2.1792713691335837	0.7731440055354932	0.00036903051059186654	0.002700521286119288
ZNF135	48.1747064154741	-1.823206591143432	0.6154897959127706	0.0003707477169360892	0.0027118902948877663
MIIP	907.4453400544949	1.33608031621169	0.4310817822300743	0.0003716533757125571	0.0027173157046473904
MT2A	7312.488146047279	-1.7661096912098246	0.607953771174624	0.000374602782365895	0.002737672450491495
AP003774.1	316.31642853518406	1.9491689065644056	0.678717846922932	0.0003760872348618875	0.0027473097919064726
ZNF860	43.20783278095714	1.67748534870081	0.5631824819433822	0.00037847402358003464	0.002762310409880702
FER1L6	441.27359208567066	-2.545420858058953	0.9395895984408142	0.0003806501954583019	0.002774528139719153
RP11-661A12.8	60.27251078044722	2.2515097509192135	0.8180743134512252	0.0003805683276307894	0.002774528139719153
AC005682.5	15.713643126472311	-1.656473675423498	0.551730571296353	0.00038051305999765796	0.002774528139719153
BMPER	64.35423370458375	-1.4616254430266853	0.4792693543133839	0.00038099284214297436	0.002775804992755956
SSSCA1	955.2918568384687	1.5830170063049467	0.527433318999241	0.0003827353998793841	0.0027872755944643194
C19orf53	2856.4996050182713	1.3765079990511393	0.44409386335014434	0.00038404139471159897	0.0027955582421364746
FIBCD1	442.46278701678744	2.6961893638278656	1.007810136922162	0.00038579038148395175	0.0028058251746803423
IL1A	14.47225178534347	2.1528725134055224	0.7565880523597653	0.0003863013196907811	0.0028083089359099544
RCC2	5105.329900964506	1.000622743296025	0.30483201362777884	0.0003869630717176499	0.002811886415484457
SMIM2-AS1	254.49518287414796	-1.7718169867750986	0.6163220005714565	0.0003883736061038636	0.0028208994396019017
SLC44A4	16538.643458213483	-1.1086233987552618	0.34937063861263945	0.00039063431395084736	0.0028360769836773083
PIF1	152.55255596639265	1.604229275973023	0.5405926842892536	0.0003914510504931861	0.002840762330089562
ATAD3C	58.305780677143645	1.9114013116073227	0.6688152550904131	0.0003917453968277019	0.0028416542461352995
RP3-337H4.6	34.64770844348034	1.7851431451422153	0.6267546254354016	0.0003934671700150812	0.0028516477232181773
FAM53A	51.46899173050592	1.838116124561769	0.6450462341710874	0.00039418994465012747	0.0028545998058540456
L1CAM	1009.670115475695	-2.2268771207291107	0.8079753737919889	0.00039421894151432337	0.0028545998058540456
ITM2B	14808.415785540514	-1.0990853931483497	0.3447933967459251	0.0003951125431530956	0.002859821136577537
RP5-943J3.2	24.42194154654347	-1.3782028363909018	0.4454971652141511	0.00039550616940268633	0.002861420671256886
MB	190.17111490870312	-1.6997558590332669	0.5811257879339419	0.0003969772883948434	0.002870810887933913
VASH2	48.68457217132895	1.1395410718908574	0.3597689425097018	0.0004000133383011553	0.002891505051173855
CTD-2147F2.1	32.49384305111414	3.0417813738288526	1.1664920534999044	0.0004014705909432581	0.0029007737771946395
HMGA1	11914.924652749365	1.301732282736785	0.41738222664106434	0.00040251588244965983	0.0029023363536194104
EIF4BP3	32.11114320303796	-1.3830263151410427	0.4449647830960415	0.0004023764147058973	0.0029023363536194104
DZANK1	95.95602403799984	1.0130117689991727	0.3125622316917166	0.00040237361072117847	0.0029023363536194104
IPO5	6561.458644827171	1.194828544043879	0.3785014701408151	0.00040392489828503864	0.0029096285045956175
E2F7	120.80824058912283	1.655640189450606	0.5604765815660009	0.0004049847933791307	0.002915996068748519
RPL7AP6	329.3922583170496	2.542627350099695	0.9466498587037937	0.0004057174631937649	0.0029200030188609003
TSEN2	365.8651885818976	1.0740418709381272	0.334802664709679	0.00040782535754487414	0.0029338998703586326
HLA-L	2812.285367300433	2.605535692314547	0.9699067485636376	0.0004084622762684588	0.002937207040845859
PHF19	1520.7934165058512	1.1902683512320837	0.3786155431682978	0.00040995078232868406	0.002945355100605955
GPR18	24.337014656574127	-2.078373230150473	0.7241442242014483	0.0004106354627705287	0.002948996011881072
RPS15	21837.09630647944	1.7492086346310454	0.5974070873132246	0.0004115559391090633	0.0029530474851656814
RP11-528A4.2	85.07771929347936	-1.4378379610212504	0.46999817983517245	0.00041355275641543845	0.0029648083640077386
CYP2U1	333.44137077095934	-1.4214795814573558	0.46830493318526806	0.0004142552427452153	0.0029685605916566988
HIGD1A	2891.0510640543466	-1.487043711568873	0.4984992913038691	0.0004145179282368509	0.0029691593174268815
ACOT4	150.1359335221202	-1.1483927776074754	0.3626564415502512	0.00041602054476967194	0.0029759940187272203
DBF4B	224.4206181502079	1.145762442506524	0.36372224025862404	0.0004165044355485077	0.0029759940187272203
RUNDC3B	237.00384373518	-2.0229733856699	0.7196496307831354	0.00041780570977068037	0.0029806671604066678
MLKL	758.2319131909993	1.0171994319480446	0.31747953920968813	0.00041780067038695164	0.0029806671604066678
MROH7	45.5383785419978	-1.4744770123025397	0.4892230177321192	0.00041844523248674533	0.0029831095606313134
ENTPD6	9881.231006681137	1.2826802118975904	0.4145075352790863	0.00042191536844322984	0.003005334708893282
ZSWIM6	835.2398903578311	-1.011592437635543	0.3145438636139476	0.00042192542187599797	0.003005334708893282
AC027601.1	52.87137015405914	1.5964349299981555	0.5473826920672553	0.0004225027750759158	0.0030081544230598383
TELO2	1801.7340856740623	1.264793165486502	0.40574439238320753	0.0004272754159608639	0.0030382196566071723
CA2	18595.310925271828	-2.642646627145559	1.008773610507367	0.00042749954106693395	0.0030385098169744555
PRICKLE3	537.648519433109	1.1866660373663072	0.3783985761195795	0.0004283889096598295	0.0030435260084062036
CD320	3461.815058839821	1.6750022213680429	0.5700839753593447	0.00042897196625216687	0.003046362613808769
TMEM191A	138.96897185244663	1.4044120795550776	0.46640278446539474	0.0004302917810116385	0.003054426668208954
GPR82	40.633416585737166	-2.0622649848339982	0.7234462666422555	0.00043150137251267987	0.0030617017334750294
DNASE1L3	474.93210863384235	-2.2030808375095536	0.8074979744165157	0.0004322826131209222	0.003065932525665077
TRPM2	899.7801814809501	1.6927192556197597	0.5809974280789628	0.00043301670937678983	0.0030698254738752316
DHX37	1383.8061072452476	1.1030265806789161	0.34601950643167934	0.0004348892587803939	0.0030804655830277902
GABRP	68.34292262407027	2.3220928636783795	0.8528038142452916	0.0004353494751093493	0.0030817152108333135
TCTEX1D2	62.7362631140369	1.3874130054604616	0.46159471354976467	0.0004371774401624921	0.003091389108657554
DNAJC28	36.607978146378024	-1.706551152466478	0.574126396072294	0.0004375055516171955	0.003092389986377405
KCNS3	390.3189595984461	-1.2398701216689114	0.4017295455866448	0.0004381024807055646	0.0030932264285930375
CENPA	209.98982961709868	1.2668091009565747	0.4105283499834045	0.00043818374988455216	0.0030932264285930375
LONP1	4831.199793551257	1.33953555860437	0.43653279521086397	0.00043857107385825557	0.0030946426348235786
STAB2	66.8300501441016	-2.1005625221002657	0.7484176007800295	0.00043876159258222436	0.0030946695306597314
RCCD1	561.8024421879934	1.209289957595992	0.38780462041814656	0.0004397495440111299	0.00310031845682028
CTB-176F20.3	31.767493458794885	-1.4195073463915606	0.46979953563853416	0.0004404633381646621	0.0031038260344981115
BTNL3	2119.9522011360823	-2.1152339733265477	0.7699340529097968	0.00044183389924437155	0.0031110437043226245
LINC00667	802.6212201630857	-1.3769283344409233	0.45624195927716976	0.00044242500591410203	0.0031125613213184387
LYPD8	6774.987884749359	-2.3043592942089424	0.8558152440187887	0.00044323721186232686	0.0031169523914374494
MRPS26	2789.1296524808363	1.7120586750960085	0.5882543512562921	0.0004444274853371694	0.0031239972728853193
VPS4B	2692.64396041106	-1.1062844611011398	0.35421337223220184	0.00044596417408304467	0.0031334701930591205
C14orf28	132.21007373379646	-1.3792034939550506	0.4520270635507791	0.00044721965470440175	0.003139629723305997
KIF21B	850.8456903135427	1.4273348748357724	0.47275659812403037	0.0004471161561368707	0.003139629723305997
RP11-434B12.1	29.663047061718025	-1.6351531612172023	0.5469738923052164	0.0004477984929112607	0.0031423624132109
NEK5	45.062521966608045	1.3640167578813438	0.4520555805814658	0.00044865341323549435	0.0031470293374432157
PCED1A	1107.7023916827302	1.8407288920538225	0.6451420679969078	0.00044989276106336605	0.003154387696542002
DDR2	1940.4558751436105	-2.0750427626862002	0.7524737949869388	0.00045015396702404055	0.0031548845680437515
SIDT2	2524.0795215171242	-1.0781175087078299	0.3452571111200215	0.00045159401086067693	0.0031623028010205833
DDIAS	122.68820564100098	1.6685953429561202	0.5725439275742422	0.000452356449535084	0.0031636321312422016
STX16-NPEPL1	22.441299942772098	1.506615272132675	0.5092885643317147	0.0004563015861787619	0.0031898771787907962
FAM21A	974.3923157043309	-1.1771052357148302	0.3783152243674734	0.0004569399303198502	0.003192992978520876
ZDHHC21	712.9031460145738	-1.0405239926966068	0.32916021493841474	0.00045731865861228744	0.0031942927798140177
CLIC3	157.9546441950828	1.8619576340794823	0.6611454060286752	0.0004579718700603286	0.0031975078964827067
SLC16A9	738.8199358594245	-1.7035769286828906	0.591099188969042	0.000458374702157998	0.0031989729213763437
KIFC1	1180.9645202946976	1.4285258746717884	0.4748127567464185	0.0004604562284259488	0.0032121473005724335
ADRA2C	138.1182057368041	1.5715182720944094	0.5349106218949536	0.00046203908808201713	0.0032218333550523494
SNHG20	141.23650034524323	1.2286430896171023	0.401263182837122	0.0004635644378376467	0.003229752230836063
LINC01133	894.0656049327536	-1.6413241234693607	0.5674296874817997	0.00046354169548274674	0.003229752230836063
NCAPG2	809.1286124557946	1.2872005281797902	0.42074897784684967	0.000463967307322986	0.003231200890285081
AURKB	917.6790552611752	1.6846663378473306	0.5822068526019111	0.0004647674911981743	0.0032354141816924565
SNX24	332.7727447726153	-1.468492032176763	0.4937903791798995	0.0004666116058103051	0.00324552554188242
SCLY	124.78155501212345	1.2660880054266346	0.4159058893637183	0.00046731798394707684	0.0032490753288266774
DTYMK	972.2911017913613	1.1144313532310663	0.3555849529931456	0.00046817490026621213	0.0032536683320387697
RTN4RL2	31.90832017894497	1.4611202992446926	0.48864851749287525	0.00046877005590500423	0.0032564390933048806
BTLA	30.763857555796207	-1.730949553099447	0.5988554208957825	0.0004699575248656968	0.0032633204753451718
ACACB	1735.3406605956502	-1.4162744217797227	0.4775840394889286	0.0004716098158132068	0.0032720521963599427
BBIP1	184.57542200199356	-1.1657090098259966	0.37322342833899	0.0004723460162302277	0.003275788794567374
GPRIN2	556.7060905181503	-1.4541685126532866	0.4922472137467741	0.00047583675942152403	0.0032958605463484164
ADSSL1	92.72604007978296	-1.5095984577940302	0.5165017205027876	0.0004768390172081915	0.003301423020144434
RP11-398K22.12	21.205330102181957	-1.5707342806813864	0.5345170941913268	0.0004771556068677993	0.003302235567362744
C19orf24	2230.5745263709655	1.6569119825903211	0.5726355941136408	0.0004783268648890413	0.0033075793848710306
KCTD12	2621.520215243228	-1.54740886933153	0.5307824368194012	0.00047818958974624664	0.0033075793848710306
JAM3	880.4198521086187	-1.3769620666079765	0.4617303824049615	0.00048413693809681646	0.0033463593615324157
HADHB	5622.430189778897	-1.1348272302781683	0.3650753429192213	0.0004854137830249328	0.0033537863499951068
C10orf55	19.194236421753086	1.989834309686506	0.7374772142282667	0.00048680565459255934	0.003362001552029863
RP3-375P9.2	75.98886448692166	2.658491093414169	1.0344756821412369	0.0004873444010277935	0.00336355846458888
TBC1D4	1641.3438036877023	1.2088321343395652	0.3890834082585714	0.0004882015047459017	0.0033660315895022133
SSC4D	29.60476774034452	1.1373687888558255	0.36546810335761015	0.0004881646390777473	0.0033660315895022133
WDFY3-AS2	36.00824193075098	-1.249343437848835	0.40214941102906976	0.0004896417233090916	0.003369741023104051
ADCY2	120.51299620529149	-1.6589977135075726	0.5778038075701049	0.000489732595267083	0.003369741023104051
AUH	635.7047099821136	-1.0852933210831643	0.34598871245954327	0.0004897560256203715	0.003369741023104051
FARP1	3167.080469923279	1.2448140637347753	0.402768120233353	0.0004904956820441481	0.003373429846423965
DLG2	60.05905692872482	-1.9363990873119519	0.6821315109309056	0.0004923059127624225	0.0033844755305006856
SYN3	65.28139763582294	2.0401416793977893	0.7416558025561458	0.0004939589735204902	0.0033930252739751863
MELK	619.3753689819287	1.6001792647746693	0.5497827155603784	0.0004938696670065893	0.0033930252739751863
PER1	1753.7668802342105	-1.566162669487315	0.5393123558480664	0.0004949450755423661	0.003398390483477514
RAB30	529.6566956373098	-1.3068937596101282	0.4316010622657896	0.0004980089151211466	0.003417650191370979
SPECC1	1478.4971508827073	-1.0287417823894276	0.3294266147733423	0.0004987980799940375	0.003420595025197009
GPAT2	76.2056121454221	-1.7500172333815232	0.6196896680298163	0.000500528635852835	0.003431043068346046
TRIM31-AS1	31.286328792362692	1.3117570693300777	0.44271932570880307	0.0005022110310572941	0.0034397305123035743
NEK6	2468.769274535928	1.3059583684660556	0.428321529335895	0.0005040566048773172	0.003450945157307531
LGR6	933.6603199489208	2.3054396825649297	0.8617620854360097	0.0005051778741309031	0.0034571937505035997
NQO1	4361.53831006708	1.11833295645994	0.35871994322914313	0.0005057693704406205	0.0034583858560450847
MPEG1	1962.9453360268544	-1.5145944316758049	0.518723283115249	0.0005073703614382443	0.003467902573541814
GMPR	490.82595640587783	2.003373954455793	0.726910878434267	0.0005076610125944173	0.0034684588968476784
ATP6V1F	2559.9915656328435	1.1606881785525984	0.37179034618153245	0.0005100916587364431	0.0034836296842012953
FHL5	47.46613750676368	-1.3819217130997197	0.4579133794106662	0.0005133369955826311	0.0035043367043039774
IZUMO4	72.08916229847047	2.0142715151499804	0.745374435506697	0.0005167552658629272	0.003524781288756386
ZNF471	91.62167744441119	-1.9853595580330508	0.7104914418373804	0.0005182717453658005	0.003533670991130458
RPL8	84548.80677399736	1.4670695636799451	0.48456054677813826	0.0005191636382926043	0.003538296589103584
RPP40	166.13719697875763	1.1437279815981392	0.36892566522961434	0.0005198677573792902	0.0035416391609378274
PVRL1	3259.5925751354785	1.1287047679666755	0.36223074553430784	0.0005218051816160223	0.0035490032356526756
SPATA17	26.547882652012916	1.3149808502324136	0.4325901101739521	0.0005214572677218129	0.0035490032356526756
NPIPB5	81.68279353187212	1.8618715999183657	0.6671888080579214	0.0005242224051236583	0.003562520034819449
RPL4P5	53.28029398669526	1.746840113859102	0.6209869616993734	0.0005246255631595316	0.0035637986513808347
L3MBTL1	185.19211757125603	1.3210235980216112	0.4395327438909326	0.0005263160170431156	0.003571338212724014
FAM49A	253.35246377325146	-1.2915209786508095	0.42629336654387767	0.0005263818554259286	0.003571338212724014
PPP2R3A	562.5524956912462	-1.759766499973338	0.6247785325008005	0.0005290244503156641	0.0035877987986833604
POLQ	181.51266671375382	1.267270940994531	0.41873715302544806	0.0005304408531635429	0.003595933391078006
POLR2L	5536.635494675506	1.8030731130854842	0.6388943464774609	0.0005334366024727548	0.0036147635674513125
PSMB2	4378.8281640588775	1.0318870563886557	0.3250575985395247	0.0005357168691113879	0.0036287319597553143
NXPH4	24.18365980090216	2.3948619132417375	0.9469906375556997	0.0005369527973791944	0.003635617898921629
RP1-191J18.66	13.096080169786426	1.374429540843179	0.45742384707453665	0.0005373632011159537	0.0036369110079611812
PGD	5060.824591970011	1.0470858675794248	0.32995145595485087	0.0005382587581755147	0.003641485272146594
RBBP4P1	21.015402668921443	1.799863887246952	0.6623504466358028	0.0005403505626544815	0.003654145481843342
LIMK1	1512.2050105912733	1.3038371561590198	0.4322832210836966	0.0005421490192697209	0.0036648123957567797
GRWD1	1614.8792129532994	1.03494573285519	0.3301676280455677	0.0005431576193916961	0.0036701335268721413
